family,setting,mode,controller,seed,episodes,obs_noise,action_noise,delay,dropout,outlier_prob,excitation_scale,dither,forgetting,window,event_scale,scale_floor,fallback_cond,success,success_stderr,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift
G,g14_h48,random_walk,oracle,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.30320147901987493,0.36099806553133473,0.2570213327995352,2.4029127917464628,0.0,1.1555141366552557,3.385692105663471e-05,0.0,0.0,0.0,nan,0.18690737895110576
G,g14_h80,random_walk,nominal_offline,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.2438131649236964,0.5693226989678051,0.09667592303926487,4.5727565887678265,0.4481680971346509,1.0,8.32001984562444e-05,0.0,0.0,0.0,nan,0.3057653579389209
G,g14_h80,random_walk,nominal_offline,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.19421674491184673,0.5509184669537069,0.18566113577440585,4.103761809701607,0.31435499122891725,1.0,5.986424969897071e-05,0.0,0.0,0.0,nan,0.24570061296475806
G,g14_h80,random_walk,frozen_start_calibration,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.20483004278292027,0.555588209346139,0.09360647192383036,4.660337808261961,0.294569628847464,1.1097474417990947,6.721259319157426e-05,0.0,0.0,0.0,nan,0.3057653579389209
G,g14_h80,random_walk,frozen_start_calibration,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.17098087886884988,0.5337097762221665,0.18522060756641928,4.117948939161403,0.2355752152417428,1.1457811303820362,5.3309760620234075e-05,0.0,0.0,0.0,nan,0.24570061296475806
G,g14_h80,random_walk,windowed_sysid,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.20621589952427433,0.5493433610641099,0.08949651270531563,4.901791046651027,0.2547922417865448,1.7407244835153222,0.0001178038096987224,0.010937500000000001,0.0,0.0,nan,0.3057653579389209
G,g14_h80,random_walk,windowed_sysid,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.1393088369274989,0.5071087189569539,0.17321570170744965,4.407008948840215,0.32335078292621744,1.9360264514630252,0.00017775905838763668,0.0125,0.0,0.0,nan,0.24570061296475806
G,g14_h80,random_walk,calibration_state,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.21521617135126378,0.5562277610153443,0.0948627000202515,4.626781477096838,0.1637794800922418,1.2066396613372445,3.526552692235684e-05,0.0,0.0,0.0,nan,0.3057653579389209
G,g14_h80,random_walk,calibration_state,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.16144984964482026,0.5289242399291108,0.18484363060336095,4.152391654273609,0.10187001008444974,1.169455698825253,5.381843262329803e-05,0.0,0.0,0.0,nan,0.24570061296475806
G,g14_h80,random_walk,oracle,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.21825558874615514,0.5551895908132568,0.09557617307512133,4.5925971024145715,0.0,1.1722382768451922,3.1740400308980914e-05,0.0,0.0,0.0,nan,0.3057653579389209
G,g14_h80,random_walk,oracle,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.16665140442782814,0.5337408181848884,0.18576899118585016,4.131017371024248,0.0,1.1648481178966916,5.281066735923159e-05,0.0,0.0,0.0,nan,0.24570061296475806
G,g20_h48,random_walk,nominal_offline,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.25016587063993345,0.42953514095350526,0.2682884827878007,2.1379775959450904,0.3848233200856353,1.0,2.0270526295111107e-05,0.0,0.0,0.0,nan,0.2536075916864028
G,g20_h48,random_walk,nominal_offline,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.21230430819563467,0.39838740064460987,0.3444144995632058,1.8947529476892644,0.252152585095459,1.0,7.896660520563284e-06,0.0,0.0,0.0,nan,0.18690737895110576
G,g20_h48,random_walk,frozen_start_calibration,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.20759984788141117,0.4076806046348727,0.2643779304699364,2.139857023995055,0.2506345991729195,1.1097474417990947,9.379667710749179e-06,0.0,0.0,0.0,nan,0.2536075916864028
