setting,controller,rows,episodes,success,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift,success_stderr
floor0.28_shear0.35_fb10.0,calibration_state,2,16,1.0,0.0015106766783663903,0.03516162314047294,0.14814114101866066,5.39459451839606,0.13710817713485962,3.4671904434018246,1.7617798001129658e-05,0.20234375,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.35_fb10.0,condition_fallback,2,16,1.0,0.0015106766783663903,0.03516162314047294,0.14814114101866066,5.39459451839606,0.13710817713485962,3.4671904434018246,1.7617798001129658e-05,0.20234375,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.35_fb10.0,frozen_start_calibration,2,16,1.0,0.0015820553910944795,0.03186092888407145,0.14966669019567785,5.43875120524578,0.2027678048895924,3.779167857017505,5.203298205154837e-05,0.265625,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.35_fb10.0,oracle,2,16,1.0,0.0014619140170786448,0.03456307771662604,0.1515789045684009,5.3405480440030795,0.0,3.4907439838613925,1.292215386955574e-05,0.22890624999999998,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.35_fb10.0,windowed_sysid,2,16,1.0,0.0020157093320609908,0.038040281848890134,0.12457226591709919,5.822823225966447,0.4717272651188902,3.828881072575551,0.00015392712701979796,0.24375,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.35_fbNone,calibration_state,2,16,1.0,0.0015106766783663903,0.03516162314047294,0.14814114101866066,5.39459451839606,0.13710817713485962,3.4671904434018246,1.7617798001129658e-05,0.20234375,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.35_fbNone,frozen_start_calibration,2,16,1.0,0.0015820553910944795,0.03186092888407145,0.14966669019567785,5.43875120524578,0.2027678048895924,3.779167857017505,5.203298205154837e-05,0.265625,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.35_fbNone,oracle,2,16,1.0,0.0014619140170786448,0.03456307771662604,0.1515789045684009,5.3405480440030795,0.0,3.4907439838613925,1.292215386955574e-05,0.22890624999999998,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.35_fbNone,windowed_sysid,2,16,1.0,0.0020157093320609908,0.038040281848890134,0.12457226591709919,5.822823225966447,0.4717272651188902,3.828881072575551,0.00015392712701979796,0.24375,0.0,0.0,nan,0.20566014706480262,0.0
floor0.28_shear0.55_fb10.0,calibration_state,2,16,1.0,0.001522487616263188,0.03627331407540375,0.14823593012786818,5.490035493735637,0.1583238854136172,3.5242472641852225,1.730989345519443e-05,0.2265625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.28_shear0.55_fb10.0,condition_fallback,2,16,1.0,0.001522487616263188,0.03627331407540375,0.14823593012786818,5.490035493735637,0.1583238854136172,3.5242472641852225,1.730989345519443e-05,0.2265625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.28_shear0.55_fb10.0,frozen_start_calibration,2,16,1.0,0.00158413916554362,0.03528697292318616,0.1501100716921026,5.5125910511062965,0.21825174247609402,3.779167857017505,4.436000498989653e-05,0.27265625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.28_shear0.55_fb10.0,oracle,2,16,1.0,0.001461999900773408,0.035731406580832646,0.1518913118386772,5.430332819182848,0.0,3.5790158928099336,1.2966147666671541e-05,0.2515625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.28_shear0.55_fb10.0,windowed_sysid,2,16,1.0,0.003145151900377227,0.039491251505853434,0.12422207629470278,5.922296326936416,0.4846341571569782,3.872659217578265,0.00016533097595916623,0.265625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.28_shear0.55_fbNone,calibration_state,2,16,1.0,0.001522487616263188,0.03627331407540375,0.14823593012786818,5.490035493735637,0.1583238854136172,3.5242472641852225,1.730989345519443e-05,0.2265625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.28_shear0.55_fbNone,frozen_start_calibration,2,16,1.0,0.00158413916554362,0.03528697292318616,0.1501100716921026,5.5125910511062965,0.21825174247609402,3.779167857017505,4.436000498989653e-05,0.27265625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.28_shear0.55_fbNone,oracle,2,16,1.0,0.001461999900773408,0.035731406580832646,0.1518913118386772,5.430332819182848,0.0,3.5790158928099336,1.2966147666671541e-05,0.2515625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.28_shear0.55_fbNone,windowed_sysid,2,16,1.0,0.003145151900377227,0.039491251505853434,0.12422207629470278,5.922296326936416,0.4846341571569782,3.872659217578265,0.00016533097595916623,0.265625,0.0,0.0,nan,0.22663630333686308,0.0
floor0.45_shear0.2_fb10.0,calibration_state,2,16,1.0,0.0014996710398833516,0.023259905236534262,0.1488007574383638,3.9139638252122557,0.13059606315626732,2.327404424031701,7.903375298978611e-06,0.03828125,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.2_fb10.0,condition_fallback,2,16,1.0,0.0014996710398833516,0.023259905236534262,0.1488007574383638,3.9139638252122557,0.13059606315626732,2.327404424031701,7.903375298978611e-06,0.03828125,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.2_fb10.0,frozen_start_calibration,2,16,1.0,0.0015706683168405205,0.020480016444931946,0.149008647905052,3.9550976555843746,0.22870276556357966,2.556351250577113,3.193095374773856e-05,0.06328125,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.2_fb10.0,oracle,2,16,1.0,0.0014618679244865177,0.02295776109357833,0.15107792452235141,3.878154906938891,0.0,2.3719542816393995,6.6994150276089914e-06,0.059375,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.2_fb10.0,windowed_sysid,2,16,1.0,0.0031065529268852615,0.025665856921686513,0.12418046671813779,4.392741605929089,0.369735163369941,4.062094436609623,0.0001240143957077344,0.084375,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.2_fbNone,calibration_state,2,16,1.0,0.0014996710398833516,0.023259905236534262,0.1488007574383638,3.9139638252122557,0.13059606315626732,2.327404424031701,7.903375298978611e-06,0.03828125,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.2_fbNone,frozen_start_calibration,2,16,1.0,0.0015706683168405205,0.020480016444931946,0.149008647905052,3.9550976555843746,0.22870276556357966,2.556351250577113,3.193095374773856e-05,0.06328125,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.2_fbNone,oracle,2,16,1.0,0.0014618679244865177,0.02295776109357833,0.15107792452235141,3.878154906938891,0.0,2.3719542816393995,6.6994150276089914e-06,0.059375,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.2_fbNone,windowed_sysid,2,16,1.0,0.0031065529268852615,0.025665856921686513,0.12418046671813779,4.392741605929089,0.369735163369941,4.062094436609623,0.0001240143957077344,0.084375,0.0,0.0,nan,0.23280101989911783,0.0
floor0.45_shear0.35_fb10.0,calibration_state,2,16,1.0,0.0015038708213608073,0.02328348972128115,0.14859062656509597,3.972086618974276,0.1370358558785801,2.376740553786428,7.867177264109883e-06,0.03984375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.35_fb10.0,condition_fallback,2,16,1.0,0.0015038708213608073,0.02328348972128115,0.14859062656509597,3.972086618974276,0.1370358558785801,2.376740553786428,7.867177264109883e-06,0.03984375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.35_fb10.0,frozen_start_calibration,2,16,1.0,0.0015758229653985677,0.020572030575848936,0.14935084748132293,3.9907167720968655,0.21182768730849347,2.577223437842293,2.7004251546940837e-05,0.06484375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.35_fb10.0,oracle,2,16,1.0,0.0014619403955685327,0.02297287785157605,0.15107886637807824,3.931143901449425,0.0,2.4237731200437937,6.701660641443489e-06,0.059375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.35_fb10.0,windowed_sysid,2,16,1.0,0.0023045612486315347,0.02414582100513753,0.12481448312472876,4.4270457429612655,0.37724815425587577,3.4594998452565906,0.00010408313959200675,0.084375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.35_fbNone,calibration_state,2,16,1.0,0.0015038708213608073,0.02328348972128115,0.14859062656509597,3.972086618974276,0.1370358558785801,2.376740553786428,7.867177264109883e-06,0.03984375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.35_fbNone,frozen_start_calibration,2,16,1.0,0.0015758229653985677,0.020572030575848936,0.14935084748132293,3.9907167720968655,0.21182768730849347,2.577223437842293,2.7004251546940837e-05,0.06484375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.35_fbNone,oracle,2,16,1.0,0.0014619403955685327,0.02297287785157605,0.15107886637807824,3.931143901449425,0.0,2.4237731200437937,6.701660641443489e-06,0.059375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.35_fbNone,windowed_sysid,2,16,1.0,0.0023045612486315347,0.02414582100513753,0.12481448312472876,4.4270457429612655,0.37724815425587577,3.4594998452565906,0.00010408313959200675,0.084375,0.0,0.0,nan,0.21572587885401037,0.0
floor0.45_shear0.55_fb10.0,calibration_state,2,16,1.0,0.0015127551161659243,0.02349300866510133,0.14846284321494915,4.038734613770119,0.1564614259719815,2.417952871382531,7.883058120528361e-06,0.04921875,0.0,0.0,nan,0.23535220748723545,0.0
floor0.45_shear0.55_fb10.0,condition_fallback,2,16,1.0,0.0015127551161659243,0.02349300866510133,0.14846284321494915,4.038734613770119,0.1564614259719815,2.417952871382531,7.883058120528361e-06,0.04921875,0.0,0.0,nan,0.23535220748723545,0.0
floor0.45_shear0.55_fb10.0,frozen_start_calibration,2,16,1.0,0.0015790736585726617,0.02342273565460904,0.14954127281077276,4.045323384319928,0.22641787372975183,2.577223437842293,2.459037121108341e-05,0.06640625,0.0,0.0,nan,0.23535220748723545,0.0
floor0.45_shear0.55_fb10.0,oracle,2,16,1.0,0.0014619831762956248,0.022999649636643082,0.1510802585666647,3.9951881892977097,0.0,2.4905348912069676,6.756312342140287e-06,0.0625,0.0,0.0,nan,0.23535220748723545,0.0
floor0.45_shear0.55_fb10.0,windowed_sysid,2,16,1.0,0.002266857408065155,0.025325476460715927,0.12396436998058694,4.501344683736734,0.38763327787045354,3.5634205307579876,0.00011681254451593143,0.0921875,0.0,0.0,nan,0.23535220748723545,0.0
floor0.45_shear0.55_fbNone,calibration_state,2,16,1.0,0.0015127551161659243,0.02349300866510133,0.14846284321494915,4.038734613770119,0.1564614259719815,2.417952871382531,7.883058120528361e-06,0.04921875,0.0,0.0,nan,0.23535220748723545,0.0
floor0.45_shear0.55_fbNone,frozen_start_calibration,2,16,1.0,0.0015790736585726617,0.02342273565460904,0.14954127281077276,4.045323384319928,0.22641787372975183,2.577223437842293,2.459037121108341e-05,0.06640625,0.0,0.0,nan,0.23535220748723545,0.0
floor0.45_shear0.55_fbNone,oracle,2,16,1.0,0.0014619831762956248,0.022999649636643082,0.1510802585666647,3.9951881892977097,0.0,2.4905348912069676,6.756312342140287e-06,0.0625,0.0,0.0,nan,0.23535220748723545,0.0
floor0.45_shear0.55_fbNone,windowed_sysid,2,16,1.0,0.002266857408065155,0.025325476460715927,0.12396436998058694,4.501344683736734,0.38763327787045354,3.5634205307579876,0.00011681254451593143,0.0921875,0.0,0.0,nan,0.23535220748723545,0.0
